Shipping_Days,Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name,Manufacturer,Returned,Return Reason,Notes
4,1199.9760000000001,3,434.9913,0.2,West,California,407,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,,No,,
4,27.149999999999999,5,13.3035,0,West,California,408,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",,No,,
4,1004.024,7,-112.9527,0.2,West,California,409,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",,No,,
4,9.6799999999999997,1,4.6464,0,West,California,410,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",,No,,
4,28.350000000000001,9,13.608,0,West,California,411,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,,No,,
4,55.979999999999997,1,27.4302,0,West,California,412,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,,No,,
4,1336.829,13,31.454800000,0.15,West,California,413,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,No,,
4,113.568,2,-18.4548,0.2,West,California,414,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,,No,,
4,179.94999999999999,5,37.7895,0,West,California,406,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,No,,
4,1199.9760000000001,3,434.9913,0.2,West,California,407,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,,No,,
4,27.149999999999999,5,13.3035,0,West,California,408,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",,No,,
4,1004.024,7,-112.9527,0.2,West,California,409,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",,No,,
4,9.6799999999999997,1,4.6464,0,West,California,410,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",,No,,
4,28.350000000000001,9,13.608,0,West,California,411,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,,No,,
4,55.979999999999997,1,27.4302,0,West,California,412,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,,No,,
4,1336.829,13,31.454800000,0.15,West,California,413,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,No,,
4,113.568,2,-18.4548,0.2,West,California,414,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,,No,,
4,179.94999999999999,5,37.7895,0,West,California,406,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,No,,
4,1199.9760000000001,3,434.9913,0.2,West,California,407,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,,No,,
4,27.149999999999999,5,13.3035,0,West,California,408,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",,No,,
4,1004.024,7,-112.9527,0.2,West,California,409,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",,No,,
4,9.6799999999999997,1,4.6464,0,West,California,410,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",,No,,
4,28.350000000000001,9,13.608,0,West,California,411,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,,No,,
4,55.979999999999997,1,27.4302,0,West,California,412,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,,No,,
4,1336.829,13,31.454800000,0.15,West,California,413,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,No,,
4,113.568,2,-18.4548,0.2,West,California,414,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,,No,,
4,179.94999999999999,5,37.7895,0,West,California,406,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,No,,
4,1199.9760000000001,3,434.9913,0.2,West,California,407,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,,No,,
4,27.149999999999999,5,13.3035,0,West,California,408,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",,No,,
4,1004.024,7,-112.9527,0.2,West,California,409,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",,No,,
4,9.6799999999999997,1,4.6464,0,West,California,410,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",,No,,
4,28.350000000000001,9,13.608,0,West,California,411,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,,No,,
4,55.979999999999997,1,27.4302,0,West,California,412,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,,No,,
4,1336.829,13,31.454800000,0.15,West,California,413,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,No,,
4,113.568,2,-18.4548,0.2,West,California,414,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,,No,,
4,179.94999999999999,5,37.7895,0,West,California,406,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,No,,
4,1199.9760000000001,3,434.9913,0.2,West,California,407,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,,No,,
4,27.149999999999999,5,13.3035,0,West,California,408,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",,No,,
4,1004.024,7,-112.9527,0.2,West,California,409,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",,No,,
4,9.6799999999999997,1,4.6464,0,West,California,410,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",,No,,
4,28.350000000000001,9,13.608,0,West,California,411,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,,No,,
4,55.979999999999997,1,27.4302,0,West,California,412,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,,No,,
4,1336.829,13,31.454800000,0.15,West,California,413,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,No,,
4,113.568,2,-18.4548,0.2,West,California,414,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,,No,,
4,179.94999999999999,5,37.7895,0,West,California,406,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,No,,
4,1199.9760000000001,3,434.9913,0.2,West,California,407,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,,No,,
4,27.149999999999999,5,13.3035,0,West,California,408,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",,No,,
4,1004.024,7,-112.9527,0.2,West,California,409,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",,No,,
4,9.6799999999999997,1,4.6464,0,West,California,410,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",,No,,
4,28.350000000000001,9,13.608,0,West,California,411,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,,No,,
4,55.979999999999997,1,27.4302,0,West,California,412,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,,No,,
4,1336.829,13,31.454800000,0.15,West,California,413,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,No,,
4,113.568,2,-18.4548,0.2,West,California,414,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,,No,,
4,179.94999999999999,5,37.7895,0,West,California,406,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,No,,
4,1199.9760000000001,3,434.9913,0.2,West,California,407,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,,No,,
4,27.149999999999999,5,13.3035,0,West,California,408,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",,No,,
4,1004.024,7,-112.9527,0.2,West,California,409,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",,No,,
4,9.6799999999999997,1,4.6464,0,West,California,410,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",,No,,
4,28.350000000000001,9,13.608,0,West,California,411,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,,No,,
4,55.979999999999997,1,27.4302,0,West,California,412,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,,No,,
4,1336.829,13,31.454800000,0.15,West,California,413,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,No,,
4,113.568,2,-18.4548,0.2,West,California,414,CA-2018-117457,12/8/2018,12/12/2018,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,94110,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,,No,,
5,399.67200000000003,7,-14.987700000,0.2,West,California,8619,CA-2018-117513,3/3/2018,3/8/2018,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,90004,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Lesro,Yes,General,
6,238.62,2,4.7724,0,West,California,5821,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,,No,,
6,7.7699999999999996,1,2.0979,0,West,California,5822,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,,No,,
6,285.48000000000002,5,-10.7055,0.2,West,California,5823,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",,No,,
6,19.167999999999999,4,6.4692,0.2,West,California,5824,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",,No,,
6,238.62,2,4.7724,0,West,California,5821,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,,No,,
6,7.7699999999999996,1,2.0979,0,West,California,5822,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,,No,,
6,285.48000000000002,5,-10.7055,0.2,West,California,5823,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",,No,,
6,19.167999999999999,4,6.4692,0.2,West,California,5824,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",,No,,
6,238.62,2,4.7724,0,West,California,5821,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,,No,,
6,7.7699999999999996,1,2.0979,0,West,California,5822,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,,No,,
6,285.48000000000002,5,-10.7055,0.2,West,California,5823,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",,No,,
6,19.167999999999999,4,6.4692,0.2,West,California,5824,CA-2018-117632,5/12/2018,5/18/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,94122,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",,No,,
